Denileukin diftitox,Aldesleukin,1
Mirtazapine,Methotrimeprazine,1
Mirtazapine,Diamorphine,1
Mirtazapine,Periciazine,1
Mirtazapine,Molindone,1
Mirtazapine,Phenindamine,1
Mirtazapine,Pipotiazine,1
Mirtazapine,Thiothixene,1
Mirtazapine,Zuclopenthixol,1
Mirtazapine,Clofedanol,1
Mirtazapine,Flunarizine,1
Mirtazapine,Fluspirilene,1
Mirtazapine,Celiprolol,1
Mirtazapine,Dronedarone,1
Mirtazapine,Flibanserin,1
Mirtazapine,Iloperidone,1
Mirtazapine,Cariprazine,1
Mirtazapine,Sertindole,1
Mirtazapine,Mianserin,1
Mirtazapine,Pizotifen,1
Mirtazapine,Asenapine,1
Mirtazapine,Nalmefene,1
Mirtazapine,Amisulpride,1
Mirtazapine,Agomelatine,1
Mirtazapine,Mepyramine,1
Mirtazapine,Alcaftadine,1
Mirtazapine,Antazoline,1
Mirtazapine,Dimetindene,1
Mirtazapine,Lurasidone,1
Mirtazapine,Chlorcyclizine,1
Mirtazapine,Butriptyline,1
Mirtazapine,Brexpiprazole,1
Mirtazapine,Dosulepin,1
Mirtazapine,Zotepine,1
Mirtazapine,Eluxadoline,1
Mirtazapine,Acrivastine,1
Mirtazapine,Opium,1
Mirtazapine,Pentoxyverine,1
Mirtazapine,Thonzylamine,1
Mirtazapine,Bilastine,1
Mirtazapine,Rupatadine,1
Dexbrompheniramine,Promazine,1
Dexbrompheniramine,Triprolidine,1
Dexbrompheniramine,Prochlorperazine,1
Dexbrompheniramine,Cyproheptadine,1
Dexbrompheniramine,Imipramine,1
Dexbrompheniramine,Chlorpromazine,1
Dexbrompheniramine,Nortriptyline,1
Dexbrompheniramine,Amoxapine,1
Dexbrompheniramine,Lamotrigine,1
Dexbrompheniramine,Cinnarizine,1
Dexbrompheniramine,Astemizole,1
Dexbrompheniramine,Trazodone,1
Dexbrompheniramine,Paroxetine,1
Dexbrompheniramine,Azatadine,1
Dexbrompheniramine,Trimipramine,1
Dexbrompheniramine,Risperidone,1
Dexbrompheniramine,Meclizine,1
Dexbrompheniramine,Carbinoxamine,1
Dexbrompheniramine,Epinastine,1
Dexbrompheniramine,Olopatadine,1
Dexbrompheniramine,Propiomazine,1
Dexbrompheniramine,Brompheniramine,1
Dexbrompheniramine,Methdilazine,1
Dexbrompheniramine,Ketotifen,1
Dexbrompheniramine,Maprotiline,1
Dexbrompheniramine,Fexofenadine,1
Dexbrompheniramine,Desloratadine,1
Dexbrompheniramine,Azelastine,1
Dexbrompheniramine,Emedastine,1
Dexbrompheniramine,Levocabastine,1
Dexbrompheniramine,Desipramine,1
Dexbrompheniramine,Orphenadrine,1
Dexbrompheniramine,Escitalopram,1
Dexbrompheniramine,Cyclizine,1
Dexbrompheniramine,Quetiapine,1
Dexbrompheniramine,Aripiprazole,1
Dexbrompheniramine,Chlorprothixene,1
Dexbrompheniramine,Alimemazine,1
Dexbrompheniramine,Paliperidone,1
Dexbrompheniramine,Methotrimeprazine,1
Dexbrompheniramine,Phenindamine,1
Dexbrompheniramine,Zuclopenthixol,1
Dexbrompheniramine,Clofedanol,1
Dexbrompheniramine,Flunarizine,1
Dexbrompheniramine,Iloperidone,1
Dexbrompheniramine,Cariprazine,1
Dexbrompheniramine,Mianserin,1
Dexbrompheniramine,Pizotifen,1
Dexbrompheniramine,Asenapine,1
Dexbrompheniramine,Mepyramine,1
Dexbrompheniramine,Alcaftadine,1
Dexbrompheniramine,Antazoline,1
Dexbrompheniramine,Dimetindene,1
Dexbrompheniramine,Chlorcyclizine,1
Dexbrompheniramine,Butriptyline,1
Dexbrompheniramine,Dosulepin,1
Dexbrompheniramine,Acrivastine,1
Dexbrompheniramine,Thonzylamine,1
Dexbrompheniramine,Bilastine,1
Dexbrompheniramine,Rupatadine,1
Methylergometrine,Clozapine,1
Methylergometrine,Loxapine,1
Methylergometrine,Chlorpromazine,1
Methylergometrine,Haloperidol,1
Methylergometrine,Triflupromazine,1
Methylergometrine,Amoxapine,1
Methylergometrine,Lisuride,1
Methylergometrine,Fluphenazine,1
Methylergometrine,Thioridazine,1
Methylergometrine,Risperidone,1
Methylergometrine,Perphenazine,1
Methylergometrine,Flupentixol,1
Methylergometrine,Quetiapine,1
Methylergometrine,Aripiprazole,1
Methylergometrine,Chlorprothixene,1
Methylergometrine,Paliperidone,1
Methylergometrine,Methotrimeprazine,1
Methylergometrine,Periciazine,1
Methylergometrine,Pipotiazine,1
Methylergometrine,Thiothixene,1
Methylergometrine,Zuclopenthixol,1
Methylergometrine,Iloperidone,1
Methylergometrine,Asenapine,1
Loxapine,Remoxipride,1
Loxapine,Promazine,1
Loxapine,Prochlorperazine,1
Loxapine,Cyproheptadine,1
Loxapine,Droperidol,1
Loxapine,Imipramine,1
Loxapine,Fluoxetine,1
Loxapine,Chlorpromazine,1
Loxapine,Buspirone,1
Loxapine,Haloperidol,1
Loxapine,Triflupromazine,1
Loxapine,Nortriptyline,1
Loxapine,Amoxapine,1
Loxapine,Lamotrigine,1
Loxapine,Cinnarizine,1
Loxapine,Lisuride,1
Loxapine,Fluphenazine,1
Loxapine,Trazodone,1
Loxapine,Thioridazine,1
Loxapine,Paroxetine,1
Loxapine,Trimipramine,1
Loxapine,Risperidone,1
Loxapine,Epinastine,1
Loxapine,Propiomazine,1
Loxapine,Minaprine,1
Loxapine,Trifluoperazine,1
Loxapine,Perphenazine,1
Loxapine,Flupentixol,1
Loxapine,Mesoridazine,1
Loxapine,Memantine,1
Loxapine,Acetophenazine,1
Loxapine,Tegaserod,1
Loxapine,Pimozide,1
Loxapine,Nefazodone,1
Loxapine,Desipramine,1
Loxapine,Escitalopram,1
Loxapine,Domperidone,1
Loxapine,Quetiapine,1
Loxapine,Metoclopramide,1
Loxapine,Aripiprazole,1
Loxapine,Chlorprothixene,1
Loxapine,Clomipramine,1
Loxapine,Paliperidone,1
Loxapine,Yohimbine,1
Loxapine,Methotrimeprazine,1
Loxapine,Periciazine,1
Loxapine,Molindone,1
Loxapine,Pipotiazine,1
Loxapine,Thiothixene,1
Loxapine,Zuclopenthixol,1
Loxapine,Fluspirilene,1
Loxapine,Tetrabenazine,1
Loxapine,Flibanserin,1
Loxapine,Iloperidone,1
Loxapine,Cariprazine,1
Loxapine,Sertindole,1
Loxapine,Mianserin,1
Loxapine,Pizotifen,1
Loxapine,Asenapine,1
Loxapine,Amisulpride,1
Loxapine,Agomelatine,1
Loxapine,Lurasidone,1
Loxapine,Butriptyline,1
Loxapine,Brexpiprazole,1
Loxapine,Dosulepin,1
Loxapine,Zotepine,1
Carbamoylcholine,Minaprine,1
Carbamoylcholine,Bethanechol,1
Carbamoylcholine,Metoclopramide,1
Carbamoylcholine,Molindone,1
Minaprine,Donepezil,1
Minaprine,Pseudoephedrine,1
Minaprine,Flupentixol,1
Minaprine,Zonisamide,1
Minaprine,Mesoridazine,1
Minaprine,Demecarium,1
Minaprine,Physostigmine,1
Minaprine,Dopamine,1
Minaprine,Rivastigmine,1
Minaprine,Selegiline,1
Minaprine,Tegaserod,1
Minaprine,Sertraline,1
Minaprine,Sibutramine,1
Minaprine,Ambenonium,1
Minaprine,Nefazodone,1
Minaprine,Desipramine,1
Minaprine,Moclobemide,1
Minaprine,Escitalopram,1
Minaprine,Pergolide,1
Minaprine,Dexfenfluramine,1
Minaprine,Tubocurarine,1
Minaprine,Bromocriptine,1
Minaprine,Quetiapine,1
Minaprine,Metoclopramide,1
Minaprine,Levodopa,1
Minaprine,Aripiprazole,1
Minaprine,Chlorprothixene,1
Minaprine,Clomipramine,1
Minaprine,Isocarboxazid,1
Minaprine,Paliperidone,1
Minaprine,Yohimbine,1
Minaprine,Neostigmine,1
Minaprine,Methotrimeprazine,1
Minaprine,Metamfetamine,1
Minaprine,Molindone,1
Minaprine,Pipotiazine,1
Minaprine,Thiothixene,1
Minaprine,Zuclopenthixol,1
Minaprine,Pargyline,1
Minaprine,Zimelidine,1
Minaprine,Fluspirilene,1
Minaprine,Milnacipran,1
Minaprine,Flibanserin,1
Minaprine,Iloperidone,1
Minaprine,Rotigotine,1
Minaprine,Cariprazine,1
Minaprine,Sertindole,1
Minaprine,Mianserin,1
Minaprine,Pizotifen,1
Minaprine,Tapentadol,1
Minaprine,Asenapine,1
Minaprine,Amisulpride,1
Minaprine,Agomelatine,1
Minaprine,Vilazodone,1
Minaprine,Desvenlafaxine,1
Minaprine,Dexmethylphenidate,1
Minaprine,Lurasidone,1
Minaprine,Butriptyline,1
Minaprine,Vortioxetine,1
Minaprine,Quinagolide,1
Minaprine,Brexpiprazole,1
Minaprine,Dosulepin,1
Minaprine,Zotepine,1
Droperidol,Prazosin,1
Droperidol,Imipramine,1
Droperidol,Chlorpromazine,1
Droperidol,Buspirone,1
Droperidol,Haloperidol,1
Droperidol,Triflupromazine,1
Droperidol,Nortriptyline,1
Droperidol,Amoxapine,1
Droperidol,Lamotrigine,1
Droperidol,Cinnarizine,1
Droperidol,Doxazosin,1
Droperidol,Nicardipine,1
Droperidol,Fluphenazine,1
Droperidol,Trazodone,1
Droperidol,Verapamil,1
Droperidol,Thioridazine,1
Droperidol,Phentolamine,1
Droperidol,Nicergoline,1
Droperidol,Tamsulosin,1
Droperidol,Paroxetine,1
Droperidol,Trimipramine,1
Droperidol,Risperidone,1
Droperidol,Epinastine,1
Droperidol,Propiomazine,1
Droperidol,Tolazoline,1
Droperidol,Fenoldopam,1
Droperidol,Trifluoperazine,1
Droperidol,Perphenazine,1
Droperidol,Flupentixol,1
Droperidol,Quinidine,1
Droperidol,Phenoxybenzamine,1
Droperidol,Mesoridazine,1
Droperidol,Memantine,1
Droperidol,Acetophenazine,1
Droperidol,Pimozide,1
Droperidol,Carvedilol,1
Droperidol,Nefazodone,1
Droperidol,Terazosin,1
Droperidol,Escitalopram,1
Droperidol,Domperidone,1
Droperidol,Bromocriptine,1
Droperidol,Quetiapine,1
Droperidol,Metoclopramide,1
Droperidol,Aripiprazole,1
Droperidol,Chlorprothixene,1
Droperidol,Paliperidone,1
Droperidol,Yohimbine,1
Droperidol,Methotrimeprazine,1
Droperidol,Molindone,1
Droperidol,Pipotiazine,1
Droperidol,Thiothixene,1
Droperidol,Zuclopenthixol,1
Droperidol,Fluspirilene,1
Droperidol,Tetrabenazine,1
Droperidol,Dronedarone,1
Droperidol,Iloperidone,1
Droperidol,Sertindole,1
Droperidol,Mianserin,1
Droperidol,Pizotifen,1
Droperidol,Silodosin,1
Droperidol,Asenapine,1
Droperidol,Amisulpride,1
Droperidol,Lurasidone,1
Droperidol,Indoramin,1
Droperidol,Zotepine,1
Droperidol,Propiverine,1
Prazosin,Imipramine,1
Prazosin,Fluoxetine,1
Prazosin,Chlorpromazine,1
Prazosin,Sotalol,1
Prazosin,Nortriptyline,1
Prazosin,Amoxapine,1
Prazosin,Lamotrigine,1
Prazosin,Hydroxyzine,1
Prazosin,Doxazosin,1
Prazosin,Cisapride,1
Prazosin,Nicardipine,1
Prazosin,Astemizole,1
Prazosin,Trazodone,1
Prazosin,Verapamil,1
Prazosin,Thioridazine,1
Prazosin,Phentolamine,1
Prazosin,Nicergoline,1
Prazosin,Tamsulosin,1
Prazosin,Trimipramine,1
Prazosin,Risperidone,1
Prazosin,Epinastine,1
Prazosin,Propiomazine,1
Prazosin,Tolazoline,1
Prazosin,Fenoldopam,1
Prazosin,Trifluoperazine,1
Prazosin,Flupentixol,1
Prazosin,Quinidine,1
Prazosin,Phenoxybenzamine,1
Prazosin,Procainamide,1
Prazosin,Pimozide,1
Prazosin,Carvedilol,1
Prazosin,Nefazodone,1
Prazosin,Terazosin,1
Prazosin,Propafenone,1
Prazosin,Flecainide,1
Prazosin,Bromocriptine,1
Prazosin,Halofantrine,1
Prazosin,Aripiprazole,1
Prazosin,Bepridil,1
Prazosin,Paliperidone,1
Prazosin,Methotrimeprazine,1
Prazosin,Dextroamphetamine,1
Prazosin,Periciazine,1
Prazosin,Zuclopenthixol,1
Prazosin,Dronedarone,1
Prazosin,Iloperidone,1
Prazosin,Sertindole,1
Prazosin,Pizotifen,1
Prazosin,Silodosin,1
Prazosin,Asenapine,1
Prazosin,Indoramin,1
Prazosin,Brexpiprazole,1
Prazosin,Pentoxyverine,1
Prazosin,Isavuconazole,1
Prazosin,Propiverine,1
Fluoxetine,Chlorpromazine,1
Fluoxetine,Sotalol,1
Fluoxetine,Nortriptyline,1
Fluoxetine,Amoxapine,1
Fluoxetine,Hydroxyzine,1
Fluoxetine,Cisatracurium,1
Fluoxetine,Fenfluramine,1
Fluoxetine,Mazindol,1
Fluoxetine,Cisapride,1
Fluoxetine,Astemizole,1
Fluoxetine,Trazodone,1
Fluoxetine,Mecamylamine,1
Fluoxetine,Verapamil,1
Fluoxetine,Thioridazine,1
Fluoxetine,Paroxetine,1
Fluoxetine,Procaine,1
Fluoxetine,Trimipramine,1
Fluoxetine,Rocuronium,1
Fluoxetine,Risperidone,1
Fluoxetine,Propiomazine,1
Fluoxetine,Minaprine,1
Fluoxetine,Pseudoephedrine,1
Fluoxetine,Quinidine,1
Fluoxetine,Dopamine,1
Fluoxetine,Procainamide,1
Fluoxetine,Tegaserod,1
Fluoxetine,Pimozide,1
Fluoxetine,Sertraline,1
Fluoxetine,Sibutramine,1
Fluoxetine,Doxacurium,1
Fluoxetine,Carvedilol,1
Fluoxetine,Nefazodone,1
Fluoxetine,Desipramine,1
Fluoxetine,Bupropion,1
Fluoxetine,Terazosin,1
Fluoxetine,Escitalopram,1
Fluoxetine,Propafenone,1
Fluoxetine,Dexfenfluramine,1
Fluoxetine,Flecainide,1
Fluoxetine,Tubocurarine,1
Fluoxetine,Halofantrine,1
Fluoxetine,Mivacurium,1
Fluoxetine,Levacetylmethadol,1
Fluoxetine,Aripiprazole,1
Fluoxetine,Clomipramine,1
Fluoxetine,Bepridil,1
Fluoxetine,Paliperidone,1
Fluoxetine,Pancuronium,1
Fluoxetine,Pipecuronium,1
Fluoxetine,Vecuronium,1
Fluoxetine,Yohimbine,1
Fluoxetine,Methotrimeprazine,1
Fluoxetine,Dronedarone,1
Fluoxetine,Milnacipran,1
Fluoxetine,Sertindole,1
Fluoxetine,Mianserin,1
Fluoxetine,Pizotifen,1
Fluoxetine,Tapentadol,1
Fluoxetine,Asenapine,1
Fluoxetine,Agomelatine,1
Fluoxetine,Vilazodone,1
Fluoxetine,Desvenlafaxine,1
Fluoxetine,Dexmethylphenidate,1
Fluoxetine,Butriptyline,1
Fluoxetine,Vortioxetine,1
Fluoxetine,Dosulepin,1
Fluoxetine,Zotepine,1
Fluoxetine,Pentoxyverine,1
Fluoxetine,Isavuconazole,1
Chlorpromazine,Sotalol,1
Chlorpromazine,Buspirone,1
Chlorpromazine,Darifenacin,1
Chlorpromazine,Haloperidol,1
Chlorpromazine,Triflupromazine,1
Chlorpromazine,Nortriptyline,1
Chlorpromazine,Amoxapine,1
Chlorpromazine,Lamotrigine,1
Chlorpromazine,Hydroxyzine,1
Chlorpromazine,Cinnarizine,1
Chlorpromazine,Propranolol,1
Chlorpromazine,Atropine,1
Chlorpromazine,Lisuride,1
Chlorpromazine,Doxazosin,1
Chlorpromazine,Labetalol,1
Chlorpromazine,Cisapride,1
Chlorpromazine,Nicardipine,1
Chlorpromazine,Fluphenazine,1
Chlorpromazine,Astemizole,1
Chlorpromazine,Trazodone,1
Chlorpromazine,Verapamil,1
Chlorpromazine,Pirenzepine,1
Chlorpromazine,Thioridazine,1
Chlorpromazine,Phentolamine,1
Chlorpromazine,Nicergoline,1
Chlorpromazine,Tamsulosin,1
Chlorpromazine,Paroxetine,1
Chlorpromazine,Azatadine,1
Chlorpromazine,Homatropine methylbromide,1
Chlorpromazine,Trimipramine,1
Chlorpromazine,Risperidone,1
Chlorpromazine,Meclizine,1
Chlorpromazine,Carbinoxamine,1
Chlorpromazine,Epinastine,1
Chlorpromazine,Isoflurane,1
Chlorpromazine,Olopatadine,1
Chlorpromazine,Clidinium,1
Chlorpromazine,Propiomazine,1
Chlorpromazine,Propantheline,1
Chlorpromazine,Tolazoline,1
Chlorpromazine,Fenoldopam,1
Chlorpromazine,Dicyclomine,1
Chlorpromazine,Minaprine,1
Chlorpromazine,Tropicamide,1
Chlorpromazine,Biperiden,1
Chlorpromazine,Trifluoperazine,1
Chlorpromazine,Brompheniramine,1
Chlorpromazine,Loperamide,1
Chlorpromazine,Perphenazine,1
Chlorpromazine,Flupentixol,1
Chlorpromazine,Methdilazine,1
Chlorpromazine,Ondansetron,1
Chlorpromazine,Quinidine,1
Chlorpromazine,Ketotifen,1
Chlorpromazine,Phenoxybenzamine,1
Chlorpromazine,Mesoridazine,1
Chlorpromazine,Maprotiline,1
Chlorpromazine,Methantheline,1
Chlorpromazine,Fexofenadine,1
Chlorpromazine,Pindolol,1
Chlorpromazine,Desloratadine,1
Chlorpromazine,Azelastine,1
Chlorpromazine,Cyclopentolate,1
Chlorpromazine,Procainamide,1
Chlorpromazine,Tolterodine,1
Chlorpromazine,Memantine,1
Chlorpromazine,Acetophenazine,1
Chlorpromazine,Tegaserod,1
Chlorpromazine,Emedastine,1
Chlorpromazine,Pimozide,1
Chlorpromazine,Levocabastine,1
Chlorpromazine,Nifedipine,1
Chlorpromazine,Carvedilol,1
Chlorpromazine,Flavoxate,1
Chlorpromazine,Nefazodone,1
Chlorpromazine,Desipramine,1
Chlorpromazine,Terazosin,1
Chlorpromazine,Orphenadrine,1
Chlorpromazine,Escitalopram,1
Chlorpromazine,Cyclizine,1
Chlorpromazine,Propafenone,1
Chlorpromazine,Domperidone,1
Chlorpromazine,Flecainide,1
Chlorpromazine,Bromocriptine,1
Chlorpromazine,Halofantrine,1
Chlorpromazine,Quetiapine,1
Chlorpromazine,Mivacurium,1
Chlorpromazine,Metoclopramide,1
Chlorpromazine,Aripiprazole,1
Chlorpromazine,Chlorprothixene,1
Chlorpromazine,Clomipramine,1
Chlorpromazine,Bepridil,1
Chlorpromazine,Alimemazine,1
Chlorpromazine,Paliperidone,1
Chlorpromazine,Pancuronium,1
Chlorpromazine,Pipecuronium,1
Chlorpromazine,Penbutolol,1
Chlorpromazine,Yohimbine,1
Chlorpromazine,Methotrimeprazine,1
Chlorpromazine,Tiotropium,1
Chlorpromazine,Dextroamphetamine,1
Chlorpromazine,Solifenacin,1
Chlorpromazine,Periciazine,1
Chlorpromazine,Alverine,1
Chlorpromazine,Molindone,1
Chlorpromazine,Phenindamine,1
Chlorpromazine,Pipotiazine,1
Chlorpromazine,Thiothixene,1
Chlorpromazine,Zuclopenthixol,1
Chlorpromazine,Isopropamide,1
Chlorpromazine,Clofedanol,1
Chlorpromazine,Flunarizine,1
Chlorpromazine,Fluspirilene,1
Chlorpromazine,Mepenzolate,1
Chlorpromazine,Tetrabenazine,1
Chlorpromazine,Dronedarone,1
Chlorpromazine,Flibanserin,1
Chlorpromazine,Iloperidone,1
Chlorpromazine,Cariprazine,1
Chlorpromazine,Sertindole,1
Chlorpromazine,Mianserin,1
Chlorpromazine,Pizotifen,1
Chlorpromazine,Silodosin,1
Chlorpromazine,Asenapine,1
Chlorpromazine,Amisulpride,1
Chlorpromazine,Mepyramine,1
Chlorpromazine,Fesoterodine,1
Chlorpromazine,Alcaftadine,1
Chlorpromazine,Hexocyclium,1
Chlorpromazine,Antazoline,1
Chlorpromazine,Dimetindene,1
Chlorpromazine,Lurasidone,1
Chlorpromazine,Aclidinium,1
Chlorpromazine,Chlorcyclizine,1
Chlorpromazine,Indoramin,1
Chlorpromazine,Butriptyline,1
Chlorpromazine,Umeclidinium,1
Chlorpromazine,Trimebutine,1
Chlorpromazine,Brexpiprazole,1
Chlorpromazine,Dosulepin,1
Chlorpromazine,Zotepine,1
Chlorpromazine,Butylscopolamine,1
Chlorpromazine,Acrivastine,1
Chlorpromazine,Pyrantel,1
Chlorpromazine,Homatropine,1
Chlorpromazine,Pentoxyverine,1
Chlorpromazine,Thonzylamine,1
Chlorpromazine,Bilastine,1
Chlorpromazine,Rupatadine,1
Chlorpromazine,Isavuconazole,1
Chlorpromazine,Propiverine,1
Chlorpromazine,Diphemanil,1
Meperidine,Imipramine,1
Meperidine,Oxycodone,1
Meperidine,Haloperidol,1
Meperidine,Nortriptyline,1
Meperidine,Amoxapine,1
Meperidine,Mazindol,1
Meperidine,Dextropropoxyphene,1
Meperidine,Sufentanil,1
Meperidine,Paroxetine,1
Meperidine,Procaine,1
Meperidine,Trimipramine,1
Meperidine,Modafinil,1
Meperidine,Alfentanil,1
Meperidine,Fentanyl,1
Meperidine,Loperamide,1
Meperidine,Pseudoephedrine,1
Meperidine,Remifentanil,1
Meperidine,Ondansetron,1
Meperidine,Anileridine,1
Meperidine,Buprenorphine,1
Meperidine,Maprotiline,1
Meperidine,Diethylpropion,1
Meperidine,Felbamate,1
Meperidine,Dopamine,1
Meperidine,Diphenoxylate,1
Meperidine,Sertraline,1
Meperidine,Sibutramine,1
Meperidine,Nefazodone,1
Meperidine,Desipramine,1
Meperidine,Bupropion,1
Meperidine,Halothane,1
Meperidine,Chloroprocaine,1
Meperidine,Orphenadrine,1
Meperidine,Escitalopram,1
Meperidine,Dezocine,1
Meperidine,Levacetylmethadol,1
Meperidine,Clomipramine,1
Meperidine,Diamorphine,1
Meperidine,Milnacipran,1
Meperidine,Mianserin,1
Meperidine,Tapentadol,1
Meperidine,Armodafinil,1
Meperidine,Desvenlafaxine,1
Meperidine,Dexmethylphenidate,1
Meperidine,Ifenprodil,1
Meperidine,Trimebutine,1
Meperidine,Dosulepin,1
Meperidine,Viloxazine,1
Meperidine,Zotepine,1
Meperidine,Eluxadoline,1
Meperidine,Opium,1
Meperidine,Esketamine,1
Oxycodone,Butorphanol,1
Oxycodone,Dextropropoxyphene,1
Oxycodone,Pentazocine,1
Oxycodone,Sufentanil,1
Oxycodone,Alfentanil,1
Oxycodone,Fentanyl,1
Oxycodone,Loperamide,1
Oxycodone,Nalbuphine,1
Oxycodone,Remifentanil,1
Oxycodone,Ondansetron,1
Oxycodone,Anileridine,1
Oxycodone,Buprenorphine,1
Oxycodone,Diphenoxylate,1
Oxycodone,Dezocine,1
Oxycodone,Levacetylmethadol,1
Oxycodone,Diamorphine,1
Oxycodone,Mianserin,1
Oxycodone,Tapentadol,1
Oxycodone,Nalmefene,1
Oxycodone,Trimebutine,1
Oxycodone,Eluxadoline,1
Oxycodone,Opium,1
Oxycodone,Pentoxyverine,1
Buspirone,Haloperidol,1
Buspirone,Triflupromazine,1
Buspirone,Nortriptyline,1
Buspirone,Amoxapine,1
Buspirone,Cinnarizine,1
Buspirone,Propranolol,1
Buspirone,Lisuride,1
Buspirone,Fluphenazine,1
Buspirone,Thioridazine,1
Buspirone,Ergotamine,1
Buspirone,Apomorphine,1
Buspirone,Paroxetine,1
Buspirone,Trimipramine,1
Buspirone,Risperidone,1
Buspirone,Propiomazine,1
Buspirone,Trifluoperazine,1
Buspirone,Dobutamine,1
Buspirone,Perphenazine,1
Buspirone,Flupentixol,1
Buspirone,Ondansetron,1
Buspirone,Mesoridazine,1
Buspirone,Naratriptan,1
Buspirone,Memantine,1
Buspirone,Acetophenazine,1
Buspirone,Pimozide,1
Buspirone,Escitalopram,1
Buspirone,Domperidone,1
Buspirone,Pergolide,1
Buspirone,Bromocriptine,1
Buspirone,Quetiapine,1
Buspirone,Metoclopramide,1
Buspirone,Aripiprazole,1
Buspirone,Chlorprothixene,1
Buspirone,Paliperidone,1
Buspirone,Yohimbine,1
Buspirone,Methotrimeprazine,1
Buspirone,Molindone,1
Buspirone,Pipotiazine,1
Buspirone,Thiothixene,1
Buspirone,Zuclopenthixol,1
Buspirone,Fluspirilene,1
Buspirone,Tetrabenazine,1
Buspirone,Flibanserin,1
Buspirone,Iloperidone,1
Buspirone,Lofexidine,1
Buspirone,Rotigotine,1
Buspirone,Cariprazine,1
Buspirone,Sertindole,1
Buspirone,Mianserin,1
Buspirone,Asenapine,1
Buspirone,Amisulpride,1
Buspirone,Vilazodone,1
Buspirone,Lurasidone,1
Buspirone,Vortioxetine,1
Buspirone,Brexpiprazole,1
Buspirone,Zotepine,1
Haloperidol,Triflupromazine,1
Haloperidol,Nortriptyline,1
Haloperidol,Amoxapine,1
Haloperidol,Lamotrigine,1
Haloperidol,Cinnarizine,1
Haloperidol,Lisuride,1
Haloperidol,Cisapride,1
Haloperidol,Fluphenazine,1
Haloperidol,Trazodone,1
Haloperidol,Thioridazine,1
Haloperidol,Ergotamine,1
Haloperidol,Apomorphine,1
Haloperidol,Paroxetine,1
Haloperidol,Trimipramine,1
Haloperidol,Risperidone,1
Haloperidol,Epinastine,1
Haloperidol,Propiomazine,1
Haloperidol,Minaprine,1
Haloperidol,Trifluoperazine,1
Haloperidol,Perphenazine,1
Haloperidol,Flupentixol,1
Haloperidol,Mesoridazine,1
Haloperidol,Felbamate,1
Haloperidol,Dopamine,1
Haloperidol,Memantine,1
Haloperidol,Acetophenazine,1
Haloperidol,Tegaserod,1
Haloperidol,Pimozide,1
Haloperidol,Nefazodone,1
Haloperidol,Desipramine,1
Haloperidol,Escitalopram,1
Haloperidol,Domperidone,1
Haloperidol,Pergolide,1
Haloperidol,Bromocriptine,1
Haloperidol,Quetiapine,1
Haloperidol,Metoclopramide,1
Haloperidol,Levodopa,1
Haloperidol,Aripiprazole,1
Haloperidol,Chlorprothixene,1
Haloperidol,Clomipramine,1
Haloperidol,Paliperidone,1
Haloperidol,Yohimbine,1
Haloperidol,Methotrimeprazine,1
Haloperidol,Periciazine,1
Haloperidol,Molindone,1
Haloperidol,Pipotiazine,1
Haloperidol,Thiothixene,1
Haloperidol,Zuclopenthixol,1
Haloperidol,Fluspirilene,1
Haloperidol,Tetrabenazine,1
Haloperidol,Flibanserin,1
Haloperidol,Iloperidone,1
Haloperidol,Rotigotine,1
Haloperidol,Pimavanserin,1
Haloperidol,Cariprazine,1
Haloperidol,Sertindole,1
Haloperidol,Mianserin,1
Haloperidol,Pizotifen,1
Haloperidol,Asenapine,1
Haloperidol,Amisulpride,1
Haloperidol,Lurasidone,1
Haloperidol,Ifenprodil,1
Haloperidol,Butriptyline,1
Haloperidol,Brexpiprazole,1
Haloperidol,Dosulepin,1
Haloperidol,Zotepine,1
Haloperidol,Esketamine,1
Torasemide,Chlorthalidone,1
Torasemide,Hydroflumethiazide,1
Torasemide,Bumetanide,1
Torasemide,Etacrynic acid,1
Torasemide,Quinethazone,1
Torasemide,Piretanide,1
Chlorthalidone,Amlodipine,1
Chlorthalidone,Methocarbamol,1
Chlorthalidone,Bendroflumethiazide,1
Chlorthalidone,Benzthiazide,1
Chlorthalidone,Cyclothiazide,1
Chlorthalidone,Methazolamide,1
Chlorthalidone,Hydroflumethiazide,1
Chlorthalidone,Acetazolamide,1
Chlorthalidone,Dorzolamide,1
Chlorthalidone,Chlorothiazide,1
Chlorthalidone,Bumetanide,1
Chlorthalidone,Etacrynic acid,1
Chlorthalidone,Zonisamide,1
Chlorthalidone,Trichlormethiazide,1
Chlorthalidone,Diazoxide,1
Chlorthalidone,Diclofenamide,1
Chlorthalidone,Brinzolamide,1
Chlorthalidone,Quinethazone,1
Chlorthalidone,Piretanide,1
Isradipine,Amlodipine,1
Isradipine,Nimodipine,1
Isradipine,Nisoldipine,1
Isradipine,Cinnarizine,1
Isradipine,Nicardipine,1
Isradipine,Verapamil,1
Isradipine,Zonisamide,1
Isradipine,Felodipine,1
Isradipine,Nitrendipine,1
Isradipine,Nifedipine,1
Isradipine,Bepridil,1
Isradipine,Cyclandelate,1
Isradipine,Flunarizine,1
Isradipine,Dronedarone,1
Isradipine,Nilvadipine,1
Isradipine,Drotaverine,1
Isradipine,Pinaverium,1
Isradipine,Isavuconazole,1
Isradipine,Propiverine,1
Amlodipine,Nimodipine,1
Amlodipine,Nisoldipine,1
