14491,GlutathioneSulfonicAcid
14492,1-[(1s)-Carboxy-2-(Methylsulfinyl)Ethyl]-(3r)-[(5s)-5-Amino-5-Carboxypentanamido]-(4r)-Sulfanylazetidin-2-One
14493,"3,8-Diamino-6-Phenyl-5-[6-[1-[2-[(1,2,3,4-Tetrahydro-9-Acridinyl)Amino]Ethyl]-1h-1,2,3-Triazol-5-Yl]Hexyl]-Phenanthridinium"
14494,4-AminophenylarsonicAcid
14495,"9r,13r-Opda"
14496,5-Fluoro-Beta-L-GulosylFluoride
14497,2-[(2-Oxo-2-Piperidin-1-Ylethyl)Thio]-6-(Trifluoromethyl)Pyrimidin-4(1h)-One
14498,EpothiloneB
14499,Adenosine-5'-(Dithio)Phosphate
14500,Phenylalanine-N-Sulfonamide
14501,Di(N-Acetyl-D-Glucosamine)
14502,Heme
14503,"6-Hydroxy-1,6-DihydroPurineNucleoside"
14504,CRA_1801
14505,"3,4-Dimethylaniline"
14506,"4-(2,5-Dichloro-Thiophen-3-Yl)-Pyrimidin-2-Ylamine"
14507,5-Beta-D-RibofuranosylnicotinamideAdenineDinucleotide
14508,UlapualideA
14509,"3-{2,6,8-Trioxo-9-[(2r,3s,4r)-2,3,4,5-Tetrahydroxypentyl]-1,2,3,6,8,9-Hexahydro-7h-Purin-7-Yl}PropylDihydrogenPhosphate"
14510,"1-Tert-Butyl-3-(4-Chloro-Phenyl)-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine"
14511,2-Methyl-3-(2-Aminothiazolo)Propanal
14512,1-Octen-3-Ol
14513,PhosphoglycolohydroxamicAcid
14514,1h-Benoximidazole-2-CarboxylicAcid
14515,Ortho-Xylene
14516,4-(2-Thienyl)-1-(4-Methylbenzyl)-1h-Imidazole
14517,Adamantane-1-CarboxylicAcid-5-Dimethylamino-Naphthalene-1-Sulfonylamino-Octyl-Amide
14518,S-Octylglutathione
14519,1-Methyloxy-4-Sulfone-Benzene
14520,Dextrofloxacine
14521,"1,8-Di-Hydroxy-4-Nitro-Anthraquinone"
14522,OxidizedAcetylDithranol
14523,LY341770
14524,"4-(Aminosulfonyl)-N-[(2,5-Difluorophenyl)Methyl]-Benzamide"
14525,NitrilotriaceticAcid
14526,Udp-GlucuronicAcid
14527,5-PhosphoarabinonicAcid
14528,"(S)-2-Amino-3-(6h-Selenolo[2,3-B]-Pyrrol-4-Yl)-PropionicAcid"
14529,1-(5-Tert-Butyl-2-P-Tolyl-2h-Pyrazol-3-Yl)-3-[4-(2-Morpholin-4-Yl-Ethoxy)-Naphthalen-1-Yl]-Urea
14530,Pantothenyl-Aminoethanol-AcetatePivalicAcid
14531,7-Methoxy-8-[1-(Methylsulfonyl)-1h-Pyrazol-4-Yl]Naphthalene-2-Carboximidamide
14532,L-Alpha-Phosphatidyl-Beta-Oleoyl-Gamma-Palmitoyl-Phosphatidylethanolamine
14533,6-Carboxymethyluracil
14534,S-SelanylCysteine
14535,Geran-8-YlGeran
14536,Tetrahydrofuran-2-CarboxylicAcid
14537,Dazoxiben
14538,1-Aminocyclopropylphosphonate
14539,Tribromomethane
14540,4-Piperidino-Piperidine
14541,Malonaldehyde
14542,IsatoicAnhydride
14543,Acetoacetyl-CoenzymeA
14544,Sri-9662
14545,(R)-N-(1-Methyl-Hexyl)-Formamide
14546,(1-Methyl-1h-Imidazol-2-Yl)-(3-Methyl-4-{3-[(Pyridin-3-Ylmethyl)-Amino]-Propoxy}-Benzofuran-2-Yl)-Methanone
14547,"N-(1-Benzyl-3-{[3-(1,3-Dioxo-1,3-Dihydro-Isoindol-2-Yl)-Propionyl]-[2-(Hexahydro-Benzo[1,3]Dioxol-5-Yl)-Ethyl]-Amino}-2-Hydroxy-Propyl)-4-Benzyloxy-3,5-Dimethoxy-Benzamide"
14548,"3-Decyl-2,5-Dioxo-4-Hydroxy-3-Pyrroline"
14549,7-Nitroindazole-2-Carboxamidine
14550,D-LacticAcid
14551,"4-{2,4-Bis[(3-Nitrobenzoyl)Amino]Phenoxy}PhthalicAcid"
14552,Zebularine
14553,Cytidine-5'-Diphospho-Beta-D-Xylose
14554,Selenazole-4-Carboxyamide-AdenineDinucleotide
14555,4-Methylidene-5-One
14556,"2-{3-[4-(4-Fluorophenyl)-3,6-Dihydro-1(2h)-Pyridinyl]Propyl}-8-Methyl-4(3h)-Quinazolinone"
14557,3-Methoxybenzamide
14558,7-Deaza-7-Cyano-Guanine
14559,(Diphosphono)AminophosphonicAcid
14560,AHA047
14561,"3-Amino-4-{3-[2-(2-Propoxy-Ethoxy)-Ethoxy]-Propylamino}-Cyclobut-3-Ene-1,2-Dione"
14562,PASBN
14563,Alpha-Ribazole-5'-PhosphateDerivative
14564,17-Dmag
14565,Crc200(Chiron-Behring)
14566,6-[(Z)-Amino(Imino)Methyl]-N-[4-(Aminomethyl)Phenyl]-4-(Pyrimidin-2-Ylamino)-2-Naphthamide
14567,IC261
14568,"Cyclopropyl-{4-[5-(3,4-Dichlorophenyl)-2-[(1-Methyl)-Piperidin]-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine"
14569,HydroxyaceticAcid
14570,"N'-(2s,3r)-3-Amino-4-Cyclohexyl-2-Hydroxy-Butano-N-(4-Methylphenyl)Hydrazide"
14571,2-(Sec-Butyl)Thiazole
14572,PyroglutamicAcid
14573,L-Iso-Aspartate
14574,EthylaminobenzylmethylcarbonylGroup
14575,4-Amido-4-Carbamoyl-ButyricAcid
14576,5-Hydroxymethyl-Chonduritol
14577,"8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine"
14578,"3,5-Dihydro-5-Methylidene-4h-Imidazol-4-On"
14579,TetramethylammoniumIon
14580,N-Aminoethylmorpholine
14581,"Pmp-Hydroxyisoxazole,Pyridoxamine-5-Phosphate-Hydroxyisoxazole"
14582,[Methylseleno]Acetate
14583,5-Amino6-NitroUracil
14584,6-Nitroindazole
14585,Ribose-1-Phosphate
14586,"2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-CarboxylicAcid"
14587,Thymidine-5'-Diphosphate
14588,RU82129
14589,5-HydroxyNorvaline
14590,Myo-Inositol
14591,Beta-Alanine
14592,4-Phospho-D-Erythronate
14593,N-Acetyl-D-Allosamine
14594,2-Chlorophenol
14595,Glucosamine1-Phosphate
14596,"6-(2-Oxo-Hexahydro-Thieno[3,4-D]Imidazol-4-Yl)-HexanoicAcid"
14597,3-Fluoro-2-(Phosphonooxy)PropanoicAcid
14598,PAS219
14599,"5-Bromo-N-(2,3-Dihydroxypropoxy)-3,4-Difluoro-2-[(2-Fluoro-4-Iodophenyl)Amino]Benzamide"
14600,5-(1-Carboxy-1-Phosphonooxy-Ethoxyl)-Shikimate-3-Phosphate
14601,2-Carboxypropyl-CoenzymeA
14602,1-(5-Chloroindol-3-Yl)-3-Hydroxy-3-(2h-Tetrazol-5-Yl)-Propenone
14603,Pentane
14604,Para-TolueneSulfonate
14605,1-Benzyl-5-Methoxy-2-Methyl-1h-Indol-3-Yl)-AceticAcid
14606,5-[4-(1-Carboxymethyl-2-Oxo-Propylcarbamoyl)-Benzylsulfamoyl]-2-Hydroxy-BenzoicAcid
14607,"2,4-Diamino-5-(3,4,5-Trimethoxy-Benzyl)-Pyrimidin-1-Ium"
14608,Mant-Adp
14609,Benzamidine
14610,Acetylcholine
14611,"[3-(1,3,2-Dioxaborolan-2-Yloxy)Propyl]Guanidine"
14612,S-P-Nitrobenzyloxycarbonylglutathione
14613,3-(2-Benzothiazolylthio)-1-PropanesulfonicAcid
14614,"2-(Beta-D-Glucopyranosyl)-5-Methyl-1,2,3-Benzimidazole"
14615,2-AminopimelicAcid
14616,[2(Formyl-Hydroxy-Amino)-Ethyl]-PhosphonicAcid
14617,4-Iodobenzo[B]Thiophene-2-Carboxamidine
14618,"8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9-Pent-9h-Purin-6-Ylamine"
14619,PerchlorateIon
14620,"6-[5-(2-Oxo-Hexahydro-Thieno[3,4-D]Imidazol-4-Yl)-Pentanoylamino]-HexanoicAcid"
14621,4-CarboxyphenylboronicAcid
14622,"3-({5-Benzyl-6-Hydroxy-2,4-Bis-(4-Hydroxy-Benzyl)-3-Oxo-[1,2,4]-Triazepane-1-Sulfonyl)-Benzonitrile"
14623,Alpha-L-Arabinose
14624,Nonan-1-Ol
14625,N-Omega-Hydroxy-L-Arginine
14626,4-Methyl-5-HydroxyethylthiazolePhosphate
14627,2-Deazo-6-ThiophosphateGuanosine-5'-Monophosphate
14628,Flavin-AdenineDinucleotide
14629,PhosphomethylphosphonicAcidAdenosylEster
14630,Phenylalanylmethane
14631,"2',3'-Dideoxythymidine-5'-Monophosphate"
14632,(Mu-4-Sulfido)-Tetra-NuclearCopperIon
14633,B-2-Octylglucoside
14634,"3h-Pyrazolo[4,3-D]Pyrimidin-7-Ol"
14635,{[7-(Difluoro-Phosphono-Methyl)-Naphthalen-2-Yl]-Difluoro-Methyl}-PhosphonicAcid
14636,"1-(2-Deoxy-2-Fluoro-3-O-Phosphono-Beta-L-Ribofuranosyl)Pyrimidine-2,4(1h,3h)-Dione"
14637,D-GlucuronicAcid
14638,"N,O-Didansyl-L-Tyrosine"
14639,"D-Myo-Inositol-1,4-Bisphosphate"
14640,CRA_8696
14641,N-Pyridoxyl-7-Keto-8-AminopelargonicAcid-5'-Monophosphate
14642,Thymidine-5'-Diphospho-Beta-D-Xylose
14643,"4-Hydroxy-1,2,5-Thiadiazole-3-CarboxylicAcid"
14644,(2-[2-Ketopropylthio]Ethanesulfonate
14645,6-Amino-1-Methylpurine
14646,2-Dimethylamino-Ethyl-Diphosphate
14647,Aceticacid
14648,Pentabromophenol
14649,NicotinamideAdenineDinucleotideCyclohexanone
14650,(S)-Hmg-Coa
14651,DephosphoCoenzymeA
14652,Indole-3-PropanolPhosphate
14653,Tubercidin
14654,CRA_10433
14655,Phosphonoacetaldehyde
14656,1-Proponol
14657,"3,5-Dichloro-4-[(4-Hydroxy-3-Isopropylphenoxy)PhenylaceticAcid"
14658,5-methylbenzimidazole
14659,"Guanosine-2',3'-Cyclophosphorothioate"
14660,SinapoylCoenzymeA
14661,"4,5-Dimethyl-1,2-Phenylenediamine"
14662,"2-[4-(4-Hydroxy-3-Isopropyl-Phenoxy)-3,5-Dimethyl-Phenyl]-2h-[1,2,4]Triazine-3,5-Dione"
14663,Alpha-Fluoro-CarboxymethyldethiaCoenzymeaComplex
14664,"1-(4-Aminophenyl)-3,5-Dimethyl-1h-Pyrazole-4-CarboxylicAcidEthylEster"
14665,5-Amino-3-Methyl-Pyrrolidine-2-CarboxylicAcid
14666,"1-Beta-Ribofuranosyl-1,3-Diazepinone"
14667,U-Pi-a-Pi
14668,6-(Hydroxyethyldithio)-8-(Aminomethylthio)OctanoicAcid
14669,4-Thio-Beta-D-Glucopyranose
14670,Cu-Cyclam
14671,"N-Octanoyl-B-D-Fructofuranosyl-a-D-Glucopyranoside,SucroseMonocaproylate"
14672,3-Oxiran-2ylalanine
14673,3r-Hydroxydecanoyl-Coa
14674,Stearicacid
14675,Beta-L-Methyl-Fucose
14676,"PhosphoricAcidMono-[3-Fluoro-5-(5-Methyl-2,4-Dioxo-3,4-Dihydro-2h-Pyrimidin-1-Yl)-Tetrahyro-Furan-2-Ylmethyl]Ester"
14677,4-Nitrophenyl-Ara
14678,6-Hydroxymethylpterin
14679,Thio-Maltohexaose
14680,4-Methoxy-E-RhodomycinT
14681,7-Alpha-D-Ribofuranosyl-Purine-5'-Phosphate
14682,D-Cysteine
14683,"2-[5-Methanesulfonylamino-2-(4-Aminophenyl)-6-Oxo-1,6-Dihydro-1-Pyrimidinyl]-N-(3,3,3-Trifluoro-1-Isopropyl-2-Oxopropyl)Acetamide"
14684,Sphingosine
14685,5-(Aminomethyl)-2-Methylpyrimidin-4-Amine
14686,PyrroloquinolineQuinone
14687,1-Deoxynojirimycin
14688,"2-(Biphenyl-4-Sulfonyl)-1,2,3,4-Tetrahydro-Isoquinoline-3-CarboxylicAcid"
14689,"Beta-1,2,3,4,6-Penta-O-Galloyl-D-Glucopyranose"
14690,OxonicAcid
14691,4-AminohydrocinnamicAcid
14692,(3-Formyl-but-3-Enyl)-PhosphonicAcid
14693,4-Deoxyglucarate
14694,Bis(5-Amidino-2-Benzimidazolyl)MethaneKetone
14695,Vinylglycine
14696,"(2s,5s)-5-Carboxymethylproline"
14697,"(1'r,2's)-9-(2-Hydroxy-3'-Keto-Cyclopenten-1-Yl)Adenine"
14698,DPI59
14699,N-Acetyl-N'-Beta-D-GlucopyranosylUrea
14700,11-Deoxy-Beta-Rhodomycin
14701,FR233623
14702,AL7099A
14703,2'-Deoxyadenosine5'-Triphosphate
14704,Diphthamide
14705,2-Formyl-ProtoporphrynIx
14706,D-Tryptophan
14707,Trifluoroethanol
14708,NicotinamideMononucleotide
14709,"5-[Bis-2(Chloro-Ethyl)-Amino]-2,4-Dintro-Benzamide"
14710,2-Oxo-4-MethylpentanoicAcid
14711,Adenosine-5'-Propylphosphate
14712,"3-(5-Amino-7-Hydroxy-[1,2,3]Triazolo[4,5-D]Pyrimidin-2-Yl)-N-[2-(2-(Hydroxymethyl-Phenylsulfanyl)-Benzyl]-Benzamide"
14713,"2-[(2e,6e,10e,14e,18e,22e,26e)-3,7,11,15,19,23,27,31-Octamethyldotriaconta-2,6,10,14,18,22,26,30-Octaenyl]Phenol"
14714,"PhosphoricAcidMono-[3-Amino-5-(5-Methyl-2,4-Dioxo-3,4-Dihydro-2h-Pyrimidin-1-Yl)-Tetrahydro-Furan-2-Ylmethyl]Ester"
14715,"(4'-{[Allyl(Methyl)Amino]Methyl}-1,1'-Biphenyl-4-Yl)(4-Bromophenyl)Methanone"
14716,N-{3-[4-(3-Amino-Propyl)-Piperazin-1-Yl]-Propyl}-3-Nitro-5-(Galactopyranosyl)-Alpha-Benzamide
14717,(2s)-4-(Beta-Alanylamino)-2-AminobutanoicAcid
14718,"2,3-Dihydroxy-5-Oxo-Hexanedioate"
14719,"3,5-Difluoroaniline"
14720,"3',5'-Dinitro-N-Acetyl-L-Thyronine"
14721,"(S)-2-Amino-3-(1,3,5,7-Pentahydro-2,4-Dioxo-Cyclopenta[E]Pyrimidin-1-Yl)ProionicAcid"
14722,1-Amino-1-CarbonylPentane
14723,P-Aminophenyl-Alpha-D-Galactopyranoside
14724,4-Fluorobenzylamine
14725,"(S)-2-[4-(Aminomethyl)-1h-1,2,3-Triazol-1-Yl]-4-MethylpentanoicAcid"
14726,S-4-Nitrobutyryl-Coa
14727,Beta-L-Arabinose
14728,RiboflavinMonophosphate
14729,2-(Phosphonooxy)ButanoicAcid
14730,2'-O-Methyl-3'-Methyl-3'-Deoxy-Arabinofuranosyl-Thymine-5'-Phosphate
14731,"2-(Beta-D-Glucopyranosyl)-5-Methyl-1,3,4-Benzothiazole"
14732,RWJ-51084
14733,D-Lysine
14734,(2s)-Pyrrolidin-2-Ylmethylamine
14735,4-Phenyl-1h-Imidazole
14736,Phenol
14737,"5-Formyl-5,6,7,8-Tetrahydrofolate"
14738,"5-[1-(Acetylamino)-3-Methylbutyl]-2,5-Anhydro-3,4-Dideoxy-4-(Methoxycarbonyl)PentonicAcid"
14739,2'-Deoxycytidine-5'-Triphosphate
14740,"2',6'-Dichloro-Biphenyl-2,6-Diol"
14741,"1,6-Diaminohexane"
14742,"Al-6619,[2h-Thieno[3,2-E]-1,2-Thiazine-6-Sulfonamide,2-(3-Hydroxyphenyl)-3-(4-Morpholinyl)-,1,1-Dioxide]"
14743,Thiocellobiose
14744,Dodecyl-Coa
14745,Pentanedial
14746,1-Allyl-3-Butyl-8-(N-Acetyl-4-Aminobenzyl)-Xanthine
14747,RU82197
14748,"4-Deoxy-4-((5-Hydroxymethyl-2,3,4-Trihydroxycyclohex-5,6-Enyl)Amino)Fructose"
14749,"2,6-Difluorobenzenesulfonamide"
14750,"7,8-Dihydro-L-Biopterin"
14751,4-Bromo-3-(5'-Carboxy-4'-Chloro-2'-Fluorophenyl)-1-Methyl-5-Trifluoromethyl-Pyrazol
14752,3'-Oxo-Adenosine
14753,2'-5'dideoxyuridine
14754,2-Amino-3-Mercapto-Propionamide
14755,"4-[(10s,14s,18s)-18-(2-Amino-2-Oxoethyl)-14-(1-Naphthylmethyl)-8,17,20-Trioxo-7,16,19-Triazaspiro[5.14]Icos-11-En-10-Yl]BenzylphosphonicAcid"
14756,Amylotriose
14757,D-Treitol
14758,Dodecyl-Alpha-D-Maltoside
14759,P1-(5'-Adenosyl)P5-(5'-Thymidyl)Pentaphosphate
14760,2'-Deoxymaltose
14761,beta-L-fucose
14762,"2,6-Anhydro-3-Deoxy-D-Erythro-Hex-2-EnonicAcid"
14763,"2',4,4'-Trihydroxychalcone"
14764,C-(1-Azido-Alpha-D-Glucopyranosyl)Formamide
14765,4-(2-Amino-Ethoxy)-2-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Amino]-but-3-EnoicAcid
14766,5-Chloro-1h-Indole-2-CarboxylicAcid{[Cyclopentyl-(2-Hydroxy-Ethyl)-Carbamoyl]-Methyl}-Amide
14767,ThiarsaDihydroxyCysteine
14768,L-Naphthyl-1-AcetamidoBoronicAcidAlanine
14769,4-Deoxy-4-Amino-Beta-D-Glucose
14770,D-2-Amino-3-Phosphono-PropionicAcid
14771,9-MethylUricAcid
14772,"1-Methyl-3-Oxo-1,3-Dihydro-Benzo[C]Isothiazole-5-SulfonicAcidAmide"
14773,Glutathionylspermidine
14774,LactoseSialicAcid
14775,BenzylsulfinicAcid
14776,Phenylphosphate
14777,N-SuccinylPhenylglycine
14778,PterinCytosineDinucleotide
14779,2-Allyl-6-Methyl-Phenol
14780,"4,5,6,7-Tetrachloro-3h-Isobenzofuran-1-One"
14781,D-2-Keto-3-Deoxygluconate
14782,7-Deaza-7-Aminomethyl-Guanine
14783,N5-Iminoethyl-L-Ornithine
14784,RU78300
14785,4-[(6-Amino-4-Pyrimidinyl)Amino]Benzenesulfonamide
14786,L-Leucyl-Hydroxylamine
14787,N-Cyclohexyltaurine
14788,OxidizedGlutathioneDisulfide
14789,"3-(3,5-Dibromo-4-Hydroxy-Benzoyl)-2-Ethyl-Benzofuran-6-SulfonicAcid[4-(Thiazol-2-Ylsulfamoyl)-Phenyl]-Amide"
14790,5-Bromovinyldeoxyuridine
14791,CephalosporinC
14792,Fluorotryptophane
14793,Guanosine-3'-Monophosphate
14794,"1,4-DiethyleneDioxide"
14795,HemeC
14796,6-Hydro-1-Methyladenosine-5'-Monophosphate
14797,(S)-ATPA
14798,3-Amino-Alanine
14799,"4-Amino-2-Deoxy-2,3-Dehydro-N-NeuraminicAcid"
14800,1-(Isopropylamino)-3-(1-Naphthyloxy)-2-Propanol
14801,Maltose
14802,Tyrosyladenylate
14803,"deoxycytidylyl-3',5'-guanosine"
14804,{1-[(3-Hydroxy-Methyl-5-Phosphonooxy-Methyl-Pyridin-4-Ylmethyl)-Amino]-Ethyl}-PhosphonicAcid
14805,dioxothiomolybdenum(VI)ion
14806,2-Pyridinethiol
14807,S-(N-Hydroxy-N-Iodophenylcarbamoyl)Glutathione
14808,"N-Naphthalen-1-Ylmethyl-2'-[3,5-Dimethoxybenzamido]-2'-Deoxy-Adenosine"
14809,"5,6-Cyclic-Tetrahydropteridine"
14810,(4-sulfamoyl-phenyl)-thiocarbamicacidO-(2-thiophen-3-yl-ethyl)ester
14811,1-Bromopropane-2-Ol
14812,BIA
14813,1-(2-Amidinophenyl)-3-(Phenoxyphenyl)Urea
14814,Heptyl-Beta-D-Glucopyranoside
14815,3-Iodo-BenzylAlcohol
14816,3-[(1-Amino-2-Carboxy-Ethyl)-Hydroxy-Phosphinoyl]-2-Methyl-PropionicAcid
14817,Coa-S-Acetyl5-Bromotryptamine
14818,4-(Acetylamino)-3-GuanidinobenzoicAcid
14819,MalateLikeIntermediate
14820,"Inositol-(1,3,4,5,6)-Pentakisphosphate"
14821,Beta-Mercaptoethanol
14822,"3,5,3',5'-Tetrachloro-Biphenyl-4,4'-Diol"
14823,TriethylPhosphate
14824,8-Bromo-Adenosine-5'-Monophosphate
14825,CobaltHexammineIon
14826,Sri-9439
14827,S-Arsonocysteine
14828,2-Iminobiotin
14829,"2-(Beta-D-Glucopyranosyl)-5-Methyl-1,3,4-Oxadiazole"
14830,5'-O-(N-(L-Threonyl)-Sulfamoyl)Adenosine
14831,(S)-MandelicAcid
14832,7n-Methyl-8-Hydroguanosine-5'-Triphosphate
14833,"M-(N,N,N-Trimethylammonio)-2,2,2-Trifluoro-1,1-Dihydroxyethylbenzene"
14834,N-Acetylproline
14835,"2-{(9as)-9a-[(1s)-1-Hydroxyethyl]-2,7-Dimethyl-9a,10-Dihydro-5h-Pyrimido[4,5-D][1,3]Thiazolo[3,2-a]Pyrimidin-8-Yl}EthylTrihydrogenDiphosphate"
14836,N-Dimethyl-Lysine
14837,3-AcetylpyridineAdenineDinucleotide
14838,N-Carbamyl-D-Methionine
14839,"4-[3-Hydroxyanilino]-6,7-Dimethoxyquinazoline"
14840,PF-00356231
14841,"5-Methyl-5-(4-Phenoxy-Phenyl)-Pyrimidine-2,4,6-Trione"
14842,9-Aminophenanthrene
14843,FR239087
14844,ModifiedRibosylatedGlutamylEster
14845,"3-Mercapto-1-(1,3,4,9-Tetrahydro-B-Carbolin-2-Yl)-Propan-1-One"
14846,ZK-806711
14847,"3,5-Diiodotyrosine"
14848,'5'-O-(N-(L-Alanyl)-Sulfamoyl)Adenosine
14849,"4-Amino-1-[(1s,3r,4r,7s)-7-Hydroxy-1-(Hydroxymethyl)-2,5-Dioxabicyclo[2.2.1]Hept-3-Yl]-5-Methylpyrimidin-2(1h)-One"
14850,2-CarboxyethylphosphonicAcid
14851,L-Tyrosinamide
14852,Hexadecanal
14853,S-OxyCysteine
14854,5-Chloro-1h-Indole-2-CarboxylicAcid[1-(4-Fluorobenzyl)-2-(4-Hydroxypiperidin-1yl)-2-Oxoethyl]Amide
14855,Fica
14856,4-Methylimidazole
14857,4-Fluorotryptophane
14858,N-Hydroxy-N-IsopropyloxamicAcid
14859,"3-[(2,4-Dichlorobenzoyl)(Isopropyl)Amino]-5-Phenylthiophene-2-CarboxylicAcid"
14860,alpha-D-Xylopyranose
14861,N-Propyl-TartramicAcid
14862,Chromophore(Met-Tyr-Gly)
14863,"(3,4,5-Trihydroxy-6-Hydroxymethyl-Tetrahydro-Pyran-2-Yl)-PhosphoramidicAcidDimethylEster"
14864,"(3s,6s,9r,10r,11s,12s,13e,15e,18s,21s)-18-{(1e,3e,7s,8s)-9-[(2s,3r,4s,5s,6r,9s,11s)-9-Ethyl-4-Hydroxy-3,5,11-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-1,7-Dimethylnona-1,3-Dienyl}-10,12-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-"
14865,Enalkiren
14866,"(E)-(2r,3r,4s,5r)-3,4,5-Trihydroxy-2-Methoxy-8,8-Dimethyl-Non-6-EnoicAcid((3s,6r)-6-Hydroxy-2-Oxo-Azepan-3-Yl)-Amide"
14867,Uridine-Diphosphate-N-Acetylglucosamine
14868,EthylIsocyanide
14869,3-(P-Tolyl)PropionicAcid
14870,"D-Myo-Inositol-1,4,5-Triphosphate"
14871,"1,2-Di-1-(3,7,11,15-Tetramethyl-Hexadecane)-Sn-Glycero-3-Phosphate"
14872,Cytidine-5'-Monophosphate
14873,"6,7-Dicarboxyl-1,2,3,4,5,8-Hexamethylhemin"
14874,1-[N[(Phenylmethoxy)Carbonyl]-L-Leucyl-4-[[N/N-[(Phenylmethoxy)Carbonyl]-/Nl-Leucyl]Amino]-3-Pyrrolidinone/N
14875,O1-Methyl-4-Deoxy-4-Thio-Alpha-D-Glucose
14876,4-Nitrocatechol
14877,Gamma-Glutamylcysteine
14878,Octahydroindole-2-CarboxylicAcid
14879,4-hydroxycoumarin
14880,"2-Hydroxymethyl-Pyrrolidine-3,4-Diol"
14881,6-Hydroxy-L-Norleucine
14882,Deoxyuridine-5'-Diphosphate
14883,5-Thio-a/B-D-Mannopyranosylamine
14884,3-Thiaoctanoyl-CoenzymeA
14885,ThiaminPhosphate
14886,1-(4-Tert-Butylcarbamoyl-Piperazine-1-Carbonyl)-3-(3-Guanidino-Propyl)-4-Oxo-Azetidine-2-CarboxylicAcid
14887,Diacetyldeuteroheme
14888,Uracil
14889,"2,4-Deoxy-4-Guanidino-5-N-Acetyl-NeuraminicAcid"
14890,"2-Phenethyl-2,3-Dihydro-Phthalazine-1,4-Dione"
14891,"1,3-Thiazole-4-CarboxylicAcid"
14892,S-Adenosyl-L-Homoselenocysteine
14893,Bestatin
14894,"2s,4r-4-Methylglutamate"
14895,DigalactosylDiacylGlycerol(Dgdg)
14896,Delta-(L-Alpha-Aminoadipoyl)-L-Cysteinyl-D-Vinylglycine
14897,SU9516
14898,Cardiolipin
14899,(2s)-Hydroxy(4-Hydroxyphenyl)Ethanenitrile
14900,Adenosine-5'-Diphosphate
14901,Beta-AminoIsobutyrate
14902,{3-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Amino]-2-Methyl-Propyl}-PhosphonicAcid
14903,3[N-Morpholino]PropaneSulfonicAcid
14904,Uridine-5'-Diphosphate
14905,Gallichrome
14906,"2-{1-[2-(2-Amino-Thiazol-4-Yl)-2-Methoxyimino-Acetylamino]-2-Oxo-Ethyl}-5,5-Dimethyl-Thiazolidine-4-CarboxylicAcid"
14907,Lysophosphatidylglycerol
14908,"4,6-Dideoxy-4-Amino-Alpha-D-Glucose"
14909,N-Hexadecanoylglycine
14910,2-Benzyl-3-IodopropanoicAcid
14911,2-[5-Hydroxy-3-Methyl-1-(2-Methyl-4-Sulfo-Phenyl)-1h-Pyrazol-4-Ylazo]-4-Sulfo-BenzoicAcid
14912,Bis(5-Amidino-Benzimidazolyl)MethanoneZinc
14913,"(3e)-6'-Bromo-2,3'-Biindole-2',3(1h,1'h)-Dione3-Oxime"
14914,TazobactamTrans-EnamineIntermediate
14915,3-Benzylaminocarbonylphenyl-Alpha-D-Galactoside
14916,Uridylyl-2'-5'-Phospho-Adenosine
14917,2'-Deoxyuridine3'-Monophosphate
14918,N-(4-(2-((3-Chlorophenylmethyl)Amino)Ethyl)Phenyl)-2-Thiophecarboxamidine
14919,CephalothinGroup
14920,"1alpha,25-Dihydroxyl-20-Epi-22-Oxa-24,26,27-TrihomovitaminD3"
14921,3-TrimethylsilylsuccinicAcid
14922,(R)-N-[2-[1-(Aminoiminomethyl)-3-Piperidinyl]-1-Oxoethyl]-4-(Phenylethynyl)-L-PhenylalanineMethylester
14923,"3-Methyl-Benzene-1,2-Diol"
14924,(1h-Indol-3-Yl)-(2-Mercapto-Ethoxyimino)-AceticAcid
14925,N2-[(Benzyloxy)Carbonyl]-N1-[(3s)-1-Cyanopyrrolidin-3-Yl]-L-Leucinamide
14926,"N(4)-adenosyl-N(4)-methyl-2,4-diaminobutanoicacid"
14927,N-(Phosphonacetyl)-L-AsparticAcid
14928,Violaxanthin
14929,2'-Monophosphoadenosine5'-Diphosphoribose
14930,Thymine
14931,Para-Xylene
14932,Formycin-5'-Monophosphate
14933,2-Phospho-D-GlycericAcid
14934,BMS184394
14935,Naringenin
14936,"1,2,3,4-Tetrahydro-Isoquinoline-7-SulfonicAcidAmide"
14937,HemeD
14938,Trypanothione
14939,6-Phenyl-4(R)-(7-Phenyl-Heptanoylamino)-HexanoicAcid
14940,Cyclohexyl-Hexyl-Beta-D-Maltoside
14941,N5-Methylglutamine
14942,ReactiveRed1Dye
